;Key_lvl1;Key_lvl2;Key_lvl3;Key_lvl4;Key_lvl5;Key_lvl6;Base Price 1 Target Value;Color;Size;Gender;Year of Commodity;Launch Date;Tag Price;Sales Season;Age Group;Cluster;Centroid
503;3380143005602;338014300_2;Female - One Internal Pants - Thin - $45;Female - One Internal Pants - Thin;Female - One-piece pants;Female;45.0;Black;Sheer;No Gender;2015;31/07/2015;45.0;Autumn;29-38;2;('338020000_2',)
504;3380144005602;338014400_2;Female - One Internal Pants - Thin - $45;Female - One Internal Pants - Thin;Female - One-piece pants;Female;45.0;Black;Sheer;No Gender;2015;31/07/2015;45.0;Autumn;29-38;2;('338020000_2',)
505;3380199005602;338019900_2;Female - One In One Pants - Thin - $35;Female - One Internal Pants - Thin;Female - One-piece pants;Female;35.0;Black;Sheer;No Gender;2015;31/07/2015;35.0;Autumn;29-38;2;('338020000_2',)
506;3380200001302;338020000_2;Female - One In One Pants - Thin - $35;Female - One Internal Pants - Thin;Female - One-piece pants;Female;35.0;Wine Red;Sheer;No Gender;2015;31/07/2015;35.0;Autumn;29-38;2;('338020000_2',)
507;3380205005602;338020500_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;2;('338020000_2',)
508;3380206005902;338020600_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black/Purplish Red;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;8;('328031000_2',)
509;3380208005602;338020800_2;Female - One Internal Pants - Thin - $45;Female - One Internal Pants - Thin;Female - One-piece pants;Female;45.0;Black;Sheer;No Gender;2015;31/07/2015;45.0;Autumn;18-28;2;('338020000_2',)
510;3380212008002;338021200_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Natural;Sheer;No Gender;2015;28/08/2015;39.0;Autumn;18-28;2;('338020000_2',)
511;3311453000003;331145300_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;20cm-22cm;No Gender;2015;08/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
512;3315209000001;331520900_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;No Color;16cm-18cm;No Gender;2015;17/09/2015;12.0;Autumn;18-28;4;('331032200_2',)
513;3317003000006;331700300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;24cm-26cm;No Gender;2016;19/11/2016;10.0;Autumn;29-38;1;('335030700_2',)
514;3317539000102;331753900_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
515;3317541000102;331754100_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
516;3317835000102;331783500_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
517;3317836000102;331783600_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
518;3317837000102;331783700_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;5;('345024600_2',)
519;3317838000102;331783800_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;9;('326810107_2',)
520;3318001030006;331800103_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2016;19/11/2016;15.0;Autumn;29-38;4;('331032200_2',)
521;3319003030006;331900303_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;24cm-26cm;No Gender;2016;19/11/2016;10.0;Autumn;29-38;1;('335030700_2',)
522;3319005000006;331900500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;24cm-26cm;No Gender;2016;19/11/2016;10.0;Autumn;29-38;1;('335030700_2',)
523;3380259005602;338025900_2;Female - One Internal Pants - Thin - $59;Female - One Internal Pants - Thin;Female - One-piece pants;Female;59.0;Black;Sheer;No Gender;2016;10/08/2016;59.0;Autumn;29-38;10;('345022900_2',)
524;3380260005602;338026000_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2016;10/08/2016;39.0;Autumn;29-38;8;('328031000_2',)
525;3380282005602;338028200_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2016;25/08/2016;39.0;Autumn;29-38;8;('328031000_2',)
526;3380283007202;338028300_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Dark Heather Grey;Sheer;No Gender;2016;25/08/2016;39.0;Autumn;29-38;8;('328031000_2',)
527;3380285005602;338028500_2;Female - One-piece pants inside - Thin - $29;Female - One Internal Pants - Thin;Female - One-piece pants;Female;29.0;Black;Sheer;No Gender;2016;05/09/2016;29.0;Autumn;29-38;10;('345022900_2',)
528;3388803029000;338880302_2;Female - One-piece pants inside - Thin - 49 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;49.0;Other;No Size;No Gender;2015;19/10/2015;49.0;Autumn;18-28;1;('335030700_2',)
529;3319952674408;331995267_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Navy;25cm-27cm;No Gender;2017;15/08/2017;9.0;Autumn;29-38;5;('345024600_2',)
530;3319952695608;331995269_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Black;25cm-27cm;No Gender;2017;15/08/2017;9.0;Autumn;29-38;5;('345024600_2',)
531;3319952714408;331995271_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Navy;25cm-27cm;No Gender;2017;20/08/2017;9.0;Autumn;29-38;10;('345022900_2',)
532;3319952721408;331995272_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Date Red;25cm-27cm;No Gender;2017;20/08/2017;9.0;Autumn;29-38;5;('345024600_2',)
533;3319952740108;331995274_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Red;25cm-27cm;No Gender;2017;20/08/2017;9.0;Autumn;29-38;5;('345024600_2',)
534;3319952774408;331995277_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Navy;25cm-27cm;No Gender;2017;20/08/2017;9.0;Autumn;29-38;10;('345022900_2',)
535;3319952825608;331995282_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Black;25cm-27cm;No Gender;2017;25/07/2017;9.0;Autumn;29-38;10;('345022900_2',)
536;3319952844408;331995284_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Navy;25cm-27cm;No Gender;2017;10/09/2017;9.0;Autumn;29-38;5;('345024600_2',)
537;3319952879008;331995287_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;25cm-27cm;No Gender;2017;13/09/2017;10.0;Autumn;29-38;8;('328031000_2',)
538;3319952884408;331995288_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;25cm-27cm;No Gender;2017;15/08/2017;19.0;Autumn;39-48;5;('345024600_2',)
539;3319952904408;331995290_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;25cm-27cm;No Gender;2017;15/08/2017;19.0;Autumn;39-48;5;('345024600_2',)
540;3319952925608;331995292_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Black;25cm-27cm;No Gender;2017;13/09/2017;9.0;Autumn;18-28;8;('328031000_2',)
541;3319952935608;331995293_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Black;25cm-27cm;No Gender;2017;08/09/2017;9.0;Autumn;18-28;5;('345024600_2',)
542;3319952944408;331995294_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Navy;25cm-27cm;No Gender;2017;08/09/2017;9.0;Autumn;18-28;10;('345022900_2',)
543;3319952953608;331995295_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Blue;25cm-27cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;5;('345024600_2',)
544;3319952965608;331995296_2;Men - socks - stockings - 9 yuan;Men - Socks - Stockings;Male - socks;male;9.0;Black;25cm-27cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;10;('345022900_2',)
545;3388861049000;338886104_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Other;No Size;No Gender;2015;08/02/2015;39.0;Autumn;29-38;2;('338020000_2',)
546;3389622005600;338962200_2;Female - One-piece pants inside - Thin - $69;Female - One Internal Pants - Thin;Female - One-piece pants;Female;69.0;Black;No Size;No Gender;2015;16/10/2015;69.0;Autumn;18-28;2;('338020000_2',)
547;3389800009000;338980000_2;Female - One-piece pants inside - Thin - $69;Female - One Internal Pants - Thin;Female - One-piece pants;Female;69.0;Other;No Size;No Gender;2015;08/02/2015;69.0;Autumn;29-38;6;('331023400_2',)
548;3390231005602;339023100_2;Female - One-piece pants inside - Thin 15 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;15.0;Black;Sheer;No Gender;2016;05/09/2016;15.0;Autumn;29-38;2;('338020000_2',)
549;3390247005602;339024700_2;Female - One-piece pants inside - Thin - 49 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;49.0;Black;Sheer;No Gender;2016;22/08/2016;49.0;Autumn;29-38;2;('338020000_2',)
550;3390269000202;339026900_2;Female - One-piece pants inside - Thin - 49 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;49.0;Hot Pink;Sheer;No Gender;2016;22/08/2016;49.0;Autumn;29-38;2;('338020000_2',)
551;3320181000000;332018100_2;Women - Socks - Boat socks - 3.5 yuan;Female - Socks - Boat Socks;Female - socks;Female;4.0;No Color;No Size;No Gender;2015;28/08/2015;3.5;Autumn;18-28;2;('338020000_2',)
552;3320253001203;332025300_2;Women - Socks - Boat socks - 10 yuan;Female - Socks - Boat Socks;Female - socks;Female;10.0;Light Pink;22cm-24cm;No Gender;2016;15/07/2016;10.0;Autumn;29-38;2;('338020000_2',)
553;3320254000203;332025400_2;Women - Socks - Boat socks - 10 yuan;Female - Socks - Boat Socks;Female - socks;Female;10.0;Hot Pink;22cm-24cm;No Gender;2016;20/05/2016;10.0;Autumn;29-38;8;('328031000_2',)
554;3320255000103;332025500_2;Women - Socks - Boat socks - 10 yuan;Female - Socks - Boat Socks;Female - socks;Female;10.0;Red;22cm-24cm;No Gender;2016;15/07/2016;10.0;Autumn;29-38;8;('328031000_2',)
555;3320256001203;332025600_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Light Pink;22cm-24cm;No Gender;2016;30/06/2016;7.0;Autumn;18-28;5;('345024600_2',)
556;3320258001203;332025800_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Light Pink;22cm-24cm;No Gender;2016;30/06/2016;7.0;Autumn;29-38;5;('345024600_2',)
557;3320259001203;332025900_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Light Pink;22cm-24cm;No Gender;2016;24/05/2016;7.0;Autumn;29-38;5;('345024600_2',)
558;3320361000203;332036100_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Hot Pink;22cm-24cm;No Gender;2016;30/09/2016;7.0;Autumn;29-38;1;('335030700_2',)
559;3320362005603;332036200_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Black;22cm-24cm;No Gender;2016;30/09/2016;7.0;Autumn;29-38;1;('335030700_2',)
560;3320363000003;332036300_2;Women - Socks - Boat socks - 10 yuan;Female - Socks - Boat Socks;Female - socks;Female;10.0;No Color;22cm-24cm;No Gender;2016;31/10/2016;10.0;Autumn;29-38;1;('335030700_2',)
561;3320373000002;332037300_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;No Color;20cm-22cm;No Gender;2017;15/09/2017;9.0;Autumn;18-28;6;('331023400_2',)
562;3320374000002;332037400_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;No Color;20cm-22cm;No Gender;2017;15/09/2017;9.0;Autumn;18-28;4;('331032200_2',)
563;3320375000002;332037500_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;No Color;20cm-22cm;No Gender;2017;15/09/2017;9.0;Autumn;18-28;4;('331032200_2',)
564;3320376000002;332037600_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;No Color;20cm-22cm;No Gender;2017;15/09/2017;9.0;Autumn;18-28;4;('331032200_2',)
565;3320379000006;332037900_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;No Color;24cm-26cm;No Gender;2017;03/09/2017;9.0;Autumn;18-28;4;('331032200_2',)
566;3320381000203;332038100_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;15/09/2017;9.0;Autumn;29-38;4;('331032200_2',)
567;3320382000003;332038200_2;Female - Socks - Boat Socks - 15 RMB;Female - Socks - Boat Socks;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2017;05/10/2017;15.0;Autumn;18-28;6;('331023400_2',)
568;3329797471203;332979747_2;Women - Socks - Boat Socks - $7;Female - Socks - Boat Socks;Female - socks;Female;7.0;Light Pink;22cm-24cm;No Gender;2017;25/08/2017;7.0;Autumn;18-28;1;('335030700_2',)
569;3329797510203;332979751_2;Women - Socks - Boat socks - 10 yuan;Female - Socks - Boat Socks;Female - socks;Female;10.0;Hot Pink;22cm-24cm;No Gender;2017;25/08/2017;10.0;Autumn;29-38;2;('338020000_2',)
570;3329797530203;332979753_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;18-28;8;('328031000_2',)
571;3440006009000;344000600_2;Boy - Socks - Stockings - 19 yuan;Boys - Socks - Stockings;Boys - Socks;Boy;19.0;Other;No Size;No Gender;2015;19/01/2015;19.0;Autumn;7-9;6;('331023400_2',)
572;3329797550203;332979755_2;Women - Socks - Boat socks - 9 yuan;Female - Socks - Boat Socks;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;09/10/2017;9.0;Autumn;18-28;4;('331032200_2',)
573;3450084000000;345008400_2;Boy - Socks - Stockings - 2.5RMB;Boy - Socks - Stockings;Boys - Socks;Boy;3.0;No Color;No Size;No Gender;2015;10/06/2015;2.5;Autumn;7-9;1;('335030700_2',)
574;3450096000001;345009600_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;6;('331023400_2',)
575;3450097000001;345009700_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;6;('331023400_2',)
576;3450100000001;345010000_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;6;('331023400_2',)
577;3450101000001;345010100_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;4;('331032200_2',)
578;3450102000001;345010200_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;4;('331032200_2',)
579;3450103000001;345010300_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;16cm-18cm;No Gender;2015;18/09/2015;15.0;Autumn;4-6;2;('338020000_2',)
580;3450105000002;345010500_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;4;('331032200_2',)
581;3450106000002;345010600_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;6;('331023400_2',)
582;3450107000002;345010700_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;4;('331032200_2',)
583;3450108000002;345010800_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;4;('331032200_2',)
584;3450109000002;345010900_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;6;('331023400_2',)
585;3450117000002;345011700_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;6;('331023400_2',)
586;3450120000002;345012000_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;4;('331032200_2',)
587;3450124000002;345012400_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;7-9;6;('331023400_2',)
588;3450125000003;345012500_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;20cm-22cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;4;('331032200_2',)
589;3450126000002;345012600_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;18cm-20cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;4;('331032200_2',)
590;3450127000003;345012700_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;20cm-22cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;6;('331023400_2',)
591;3450128000003;345012800_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;20cm-22cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;6;('331023400_2',)
592;3450129000003;345012900_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;20cm-22cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;4;('331032200_2',)
593;3450136000003;345013600_2;Girls - Socks - Tube Socks - 15 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;15.0;No Color;20cm-22cm;No Gender;2015;18/09/2015;15.0;Autumn;10-15;6;('331023400_2',)
594;3450189009005;345018900_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;2;('338020000_2',)
595;3450190009004;345019000_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;8;('328031000_2',)
596;3450191009005;345019100_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;10;('345022900_2',)
597;3450196009001;345019600_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
598;3450197009003;345019700_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;2;('338020000_2',)
599;3450198009002;345019800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;2;('338020000_2',)
600;3450199009003;345019900_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;8;('328031000_2',)
601;3450206009002;345020600_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;10;('345022900_2',)
602;3450208009003;345020800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;10;('345022900_2',)
603;3450209009002;345020900_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;10;('345022900_2',)
604;3450210009003;345021000_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;10;('345022900_2',)
605;3450211009002;345021100_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
606;3450218009003;345021800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;10;('345022900_2',)
607;3450219009004;345021900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;10;('345022900_2',)
608;3450221009001;345022100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;2;('338020000_2',)
609;3450222009004;345022200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;2;('338020000_2',)
610;3450224009001;345022400_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;2;('338020000_2',)
611;3450227009004;345022700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;5;('345024600_2',)
612;3450228009001;345022800_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;5;('345024600_2',)
613;3450229009004;345022900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;10;('345022900_2',)
614;3450231009001;345023100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;10;('345022900_2',)
615;3450232009002;345023200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
616;3450237009003;345023700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;5;('345024600_2',)
617;3450238009002;345023800_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
618;3450239009003;345023900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;5;('345024600_2',)
619;3450241009002;345024100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
620;3450245009003;345024500_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;10;('345022900_2',)
621;3450246009002;345024600_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;5;('345024600_2',)
622;3450247009003;345024700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;5;('345024600_2',)
623;3450250009003;345025000_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;10;('345022900_2',)
624;3450252009003;345025200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;5;('345024600_2',)
625;3450268009004;345026800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;14cm-16cm;No Gender;2016;26/07/2016;10.0;Autumn;7-9;3;('347000500_2',)
